Country,Year,life_expectancy,status,adult_mortality,under_5_deaths,infant_deaths,neonatal_deaths,health_expenditure_perc,tuberculosis,bmi,alcohol,diphtheria,hepatitis,measles1,measles2,polio,obesity,population,thinness_18_plus,thinness_5_9,thinness_5_19,gdp,hiv_new,hiv_perc
Gambia,2008,59.4,Developing,283,6,3,2,5.9,2900,23.1,2.98,96,96,92,,96,7.3,1689285,11.9,8.7,8.7,571.7,,
Gambia,2007,59.2,Developing,282,6,3,2,5.7,2900,23,3.18,95,95,88,,94,6.9,1639848,12.2,8.9,8.9,487.2,,
Gambia,2006,58.8,Developing,284,6,3,2,5.5,2800,22.9,3.24,95,95,89,,94,6.6,1591445,12.4,9.1,9.2,411.6,,
Gambia,2005,58.3,Developing,290,6,3,2,4.9,2800,22.7,3.3,95,95,91,,94,6.3,1543741,12.6,9.3,9.4,404.3,,
Gambia,2004,57.9,Developing,294,6,3,2,4.4,2700,22.6,3.55,87,87,92,,88,5.9,1496527,12.8,9.6,9.6,386.8,,
Gambia,2003,57.4,Developing,297,6,3,2,4.2,2600,22.4,3.63,87,87,90,,87,5.6,1449925,13.1,9.8,9.8,335.9,,
Gambia,2002,57.1,Developing,299,6,3,2,3.8,2500,22.3,3.37,87,87,90,,86,5.3,1404261,13.3,10,10,411.8,,
Gambia,2001,56.6,Developing,301,6,3,2,3.7,2400,22.1,3.28,87,87,89,,85,5,1360074,13.5,10.2,10.2,505.4,,
Gambia,2000,56.2,Developing,304,6,3,2,3.6,2300,21.9,3.14,80,80,89,,84,4.8,1317703,13.7,10.5,10.4,594.2,,
Georgia,2015,72.8,Developing,156,1,1,0.1,7.9,3900,27.5,7.44,94,94,96,91,91,21.1,3725276,2.5,2.8,2.7,3756.4,0.3,0.3
Georgia,2014,72.8,Developing,155,1,1,0.1,8.4,4200,27.3,7.23,91,91,92,87,91,20.5,3719414,2.5,2.8,2.7,4438.7,,
Georgia,2013,72.8,Developing,158,1,1,1,8.4,4700,27.2,7.06,93,93,97,89,94,19.9,3717668,2.6,2.8,2.7,4341.4,,
Georgia,2012,72.6,Developing,157,1,1,1,8.4,4900,27.1,7.59,92,92,93,79,93,19.3,3728874,2.7,2.8,2.7,4249.7,,
Georgia,2011,72.5,Developing,153,1,1,1,8.4,5100,27,8.68,94,94,91,77,88,18.7,3756441,2.8,2.8,2.7,3842.6,,
Georgia,2010,72.5,Developing,157,1,1,1,9.5,5400,26.8,8.1,92,92,94,84,88,18.2,3786695,2.9,2.8,2.7,3073.5,,
Georgia,2009,72.2,Developing,156,1,1,1,9.8,5700,26.7,6.88,88,88,83,71,93,17.6,3814419,3,2.8,2.7,2822.7,,
Georgia,2008,73.1,Developing,150,1,1,1,8.7,6100,26.6,8.05,92,92,97,87,90,17.1,3848449,3,2.9,2.7,3324.7,,
Georgia,2007,73.7,Developing,140,1,1,1,7.6,6600,26.5,7.64,98,98,97,92,88,16.6,3860158,3.1,2.9,2.8,2635.4,,
Georgia,2006,73.2,Developing,145,1,1,1,7.8,7200,26.4,6.29,88,88,96,88,89,16.1,3880347,3.2,2.9,2.8,1996.1,,
Georgia,2005,73.1,Developing,144,1,1,1,8.3,7900,26.3,4.7,82,82,90,87,82,15.7,3902469,3.3,3,2.9,1642.8,,
Georgia,2004,71.5,Developing,148,1,1,1,8.3,8700,26.2,3.74,78,78,86,75,66,15.3,3927340,3.3,3,2.9,1305,,
Georgia,2003,71.8,Developing,144,2,1,1,8.2,9600,26.1,3.36,75,75,76,57,74,14.9,3951736,3.4,3,3,1010,,
Georgia,2002,70.9,Developing,152,2,1,1,8,11000,26,3.02,84,84,75,40,89,14.5,3978515,3.5,3.1,3,853.5,,
Georgia,2001,72.3,Developing,125,2,2,1,7.4,11000,25.9,3.09,87,87,74,8,83,14.1,4014373,3.5,3.1,3.1,802,,
Georgia,2000,71.5,Developing,129,2,2,1,7.4,12000,25.8,3.71,80,80,73,,81,13.7,4077131,3.6,3.1,3.1,749.9,,
Germany,2015,80.6,Developed,71,3,2,2,11.2,6500,26.5,11.99,95,95,97,93,94,21.9,81686611,0.8,1.1,1.1,41394.7,0.07,0.1
Germany,2014,81,Developed,70,3,2,2,11.1,5000,26.5,11.6,95,95,97,93,94,21.5,80982500,0.8,1.1,1.1,48142.8,,
Germany,2013,80.6,Developed,73,3,2,2,11,4800,26.5,11.67,95,95,97,93,94,21.1,80645605,0.9,1.1,1.1,46530.9,,
Germany,2012,80.6,Developed,73,3,2,2,10.8,4600,26.4,11.76,95,95,97,93,94,20.7,80425823,0.9,1.1,1.1,44065.2,,
Germany,2011,80.4,Developed,75,3,2,2,10.7,4700,26.4,11.87,95,95,97,93,94,20.3,80274983,0.9,1.1,1.1,46810.3,,
Germany,2010,80.1,Developed,78,3,2,2,11,4700,26.3,11.35,95,95,97,93,94,19.9,81776930,0.9,1.1,1.1,41785.6,,
Germany,2009,80,Developed,80,3,2,2,11.2,4800,26.3,11.61,96,96,97,93,95,19.5,81902307,0.9,1.1,1.1,41732.7,,
Germany,2008,79.9,Developed,81,3,2,2,10.2,4800,26.2,11.75,96,96,97,92,95,19.2,82110097,1,1.1,1.1,45699.2,,
Germany,2007,79.9,Developed,82,3,3,2,10,5400,26.2,11.89,96,96,97,92,95,18.8,82266372,1,1.1,1.1,41814.8,,
Germany,2006,79.7,Developed,83,3,3,2,10.1,5900,26.1,12.14,96,96,96,90,94,18.4,82376451,1,1.1,1.1,36447.9,,
Germany,2005,79.3,Developed,84,3,3,2,10.3,6600,26.1,12.04,96,96,96,91,95,18,82469422,1,1.1,1.1,34696.6,,
Germany,2004,79.3,Developed,85,3,3,2,10.1,7100,26,11.83,96,96,96,89,96,17.7,82516260,1.1,1.1,1.1,34165.9,,
Germany,2003,78.7,Developed,89,4,3,2,10.4,8100,26,11.92,97,97,95,83,96,17.3,82534176,1.1,1.1,1.1,30360,,
Germany,2002,78.6,Developed,91,4,3,2,10.1,8000,25.9,12.25,93,93,94,77,97,17,82488495,1.1,1.1,1.2,25205.2,,
Germany,2001,78.5,Developed,92,4,3,2,9.9,8000,25.8,12.46,93,93,94,,96,16.6,82349925,1.1,1.2,1.2,23687.3,,
Germany,2000,78.1,Developed,95,4,3,2,9.8,10000,25.8,12.91,90,90,92,,94,16.3,82211508,1.1,1.2,1.2,23718.7,,
Ghana,2015,63.1,Developing,245,47,33,23,5.9,44000,23.9,1.56,88,88,89,63,88,10.5,27849205,9,6.3,6.4,1766,1.1,1.8
Ghana,2014,62.8,Developing,248,49,35,23,5.5,45000,23.8,1.56,98,98,92,67,94,10.1,27224472,9.2,6.4,6.5,1968.9,,
Ghana,2013,62.5,Developing,250,51,36,24,5.8,44000,23.8,1.6,90,90,89,54,91,9.8,26607642,9.4,6.6,6.7,2378.2,,
Ghana,2012,62.2,Developing,255,53,37,25,5.5,44000,23.7,1.79,92,92,88,52,91,9.4,25996449,9.6,6.8,6.9,1613.3,,
Ghana,2011,61.6,Developing,263,56,38,25,6.1,45000,23.7,1.86,91,91,91,,91,9.1,25387710,9.8,7,7.1,1558.5,,
Ghana,2010,61.2,Developing,269,57,39,25,6.5,45000,23.6,1.94,94,94,93,,94,8.7,24779619,10,7.2,7.3,1298.4,,
Ghana,2009,60.7,Developing,276,59,40,25,6.5,45000,23.5,1.92,94,94,93,,94,8.4,24170940,10.2,7.4,7.5,1074.8,,
Ghana,2008,60.2,Developing,283,60,40,25,6.4,45000,23.4,2.18,93,93,86,,92,8,23563825,10.4,7.6,7.7,1210.6,,
Ghana,2007,59.7,Developing,291,60,41,25,6.2,44000,23.4,1.39,94,94,95,,94,7.7,22963946,10.5,7.9,7.9,1078.2,,
Ghana,2006,59.2,Developing,298,61,41,25,6.2,44000,23.3,1.96,84,84,85,,84,7.4,22379055,10.7,8.1,8.1,912,,
Ghana,2005,58.7,Developing,303,61,41,25,6.3,44000,23.2,1.81,84,84,83,,85,7,21814642,10.9,8.3,8.3,491.9,,
Ghana,2004,58.3,Developing,307,61,41,24,5.1,43000,23.1,1.79,80,80,83,,81,6.7,21272323,11.1,8.5,8.6,417.5,,
Ghana,2003,58,Developing,309,62,41,24,5.1,43000,22.9,1.91,80,80,80,,80,6.4,20750299,11.3,8.8,8.8,367.8,,
Ghana,2002,57.8,Developing,310,63,41,24,5,42000,22.8,1.95,78,78,78,,80,6.1,20246381,11.5,9,9,304.6,,
Ghana,2001,57.6,Developing,310,64,42,24,5.6,42000,22.7,1.85,79,79,78,,81,5.8,19756928,11.7,9.2,9.2,269,,
Ghana,2000,57.4,Developing,310,65,42,24,5.1,41000,22.6,1.95,88,88,90,,88,5.5,19278856,11.9,9.4,9.4,258.5,,
Greece,2015,80.9,Developing,68,0.1,0.1,0.1,8.4,500,27.1,6.64,99,99,97,83,99,24.4,10820883,0.6,0.7,0.7,18167.8,,
Greece,2014,81.2,Developing,67,0.1,0.1,0.1,7.9,560,27.1,6.99,99,99,97,83,99,24,10892413,0.6,0.7,0.7,21761,,
Greece,2013,81.2,Developing,68,0.1,0.1,0.1,8.3,570,27.1,7.52,99,99,99,83,99,23.6,10965211,0.6,0.7,0.7,21874.8,,
Greece,2012,80.5,Developing,72,0.1,0.1,0.1,8.8,600,27.1,7.62,99,99,99,83,99,23.2,11045011,0.6,0.7,0.7,22242.7,,
Greece,2011,80.6,Developing,73,0.1,0.1,0.1,9.1,520,27.1,8.03,99,99,99,77,99,22.8,11104899,0.6,0.7,0.7,25916.3,,
Greece,2010,80.5,Developing,74,0.1,0.1,0.1,9.6,510,27.1,8.99,99,99,99,77,99,22.4,11121341,0.7,0.7,0.8,26917.8,,
Greece,2009,80.3,Developing,76,0.1,0.1,0.1,9.5,620,27,9.07,99,99,99,77,99,22,11107017,0.7,0.7,0.8,29711,,
Greece,2008,80.2,Developing,75,0.1,0.1,0.1,9.4,670,27,9.52,99,99,99,77,99,21.6,11077841,0.7,0.7,0.8,31997.3,,
Greece,2007,79.7,Developing,78,0.1,0.1,0.1,9.1,710,27,9.7,99,99,99,77,99,21.2,11048473,0.7,0.7,0.8,28827.3,,
Greece,2006,79.9,Developing,76,1,0.1,0.1,9,710,27,9.47,98,98,98,,98,20.8,11020362,0.8,0.7,0.8,24801.2,,
Greece,2005,79.5,Developing,79,1,0.1,0.1,9,800,26.9,10.03,96,96,96,,96,20.4,10987314,0.8,0.8,0.8,22551.7,,
Greece,2004,79.3,Developing,80,1,0.1,0.1,7.9,840,26.9,9.6,95,95,95,,95,20,10955141,0.8,0.8,0.8,21955.1,,
Greece,2003,79.1,Developing,80,1,0.1,0.1,8.2,680,26.8,9.49,94,94,94,,93,19.6,10928070,0.9,0.8,0.8,18477.6,,
Greece,2002,79.1,Developing,79,1,1,0.1,8.2,660,26.8,8.67,92,92,92,,92,19.3,10902022,0.9,0.8,0.8,14110.3,,
Greece,2001,78.8,Developing,81,1,1,0.1,8,580,26.7,9.32,91,91,91,,90,18.9,10862132,0.9,0.8,0.8,12538.2,,
Greece,2000,78.3,Developing,82,1,1,0.1,7.2,810,26.7,9.16,89,89,89,,89,18.5,10805808,1,0.8,0.9,12043,,
Grenada,2015,73.3,Developing,141,0.1,0.1,0.1,5,6,26.9,8.67,92,92,99,89,99,20.7,109599,4.3,3.8,3.8,9096.9,,
Grenada,2014,73.2,Developing,143,0.1,0.1,0.1,5.3,,26.8,8.47,97,97,94,92,81,20.2,108902,4.5,3.8,3.8,8369.9,,
Grenada,2013,73.2,Developing,145,0.1,0.1,0.1,5.6,1,26.7,8.37,97,97,94,85,98,19.6,108170,4.6,3.8,3.8,7789.8,,
Grenada,2012,73.1,Developing,147,0.1,0.1,0.1,5.8,1,26.6,8.28,97,97,94,75,98,19.1,107446,4.8,3.8,3.8,7444.5,,
Grenada,2011,72.9,Developing,150,0.1,0.1,0.1,6.1,2,26.5,8.11,95,95,95,85,95,18.6,106796,5,3.8,3.8,7291.1,,
Grenada,2010,72.6,Developing,154,0.1,0.1,0.1,6.1,5,26.4,8.18,97,97,95,86,94,18.1,106233,5.2,3.8,3.8,7257.8,,
Grenada,2009,72.4,Developing,158,0.1,0.1,0.1,6,6,26.3,8.42,99,99,98,78,99,17.6,105789,5.3,3.9,3.8,7290.7,,
Grenada,2008,72.1,Developing,162,0.1,0.1,0.1,5.7,6,26.2,8.92,99,99,99,86,99,17.1,105456,5.5,3.9,3.9,7832.4,,
Grenada,2007,71.8,Developing,164,0.1,0.1,0.1,5.7,3,26.1,9.04,96,96,98,86,96,16.7,105190,5.7,3.9,3.9,7212.5,,
Grenada,2006,71.6,Developing,167,0.1,0.1,0.1,5.8,1,26,9.05,91,91,98,87,91,16.2,104933,5.8,4,3.9,6658.5,,
Grenada,2005,71.3,Developing,171,0.1,0.1,0.1,5.3,2,25.9,8.79,99,99,99,81,99,15.7,104661,6,4,4,6644,,
Grenada,2004,70.3,Developing,186,0.1,0.1,0.1,5.1,2,25.8,8.38,83,83,74,61,84,15.3,104347,6.1,4.1,4,5741.6,,
Grenada,2003,71,Developing,175,0.1,0.1,0.1,5.2,2,25.7,9.76,97,97,99,68,98,14.8,104005,6.3,4.1,4.1,5682.6,,
Grenada,2002,71,Developing,175,0.1,0.1,0.1,5.8,1,25.5,10.75,98,98,96,74,98,14.4,103634,6.4,4.2,4.2,5213.9,,
Grenada,2001,70.8,Developing,178,0.1,0.1,0.1,5.4,1,25.4,9.64,96,96,99,,96,13.9,103249,6.6,4.2,4.3,5040.7,,
Grenada,2000,70.6,Developing,182,0.1,0.1,0.1,5.1,,25.3,9.4,97,97,92,,97,13.5,102833,6.8,4.3,4.3,5057.2,,
Guatemala,2015,72.9,Developing,165,12,10,6,5.7,4200,26.5,1.62,74,74,77,,90,20.6,16252429,2.2,1.2,1.2,3923.6,0.2,0.4
Guatemala,2014,72.6,Developing,169,13,10,6,6.2,4000,26.4,1.65,73,73,67,,65,20,15923243,2.3,1.2,1.2,3687.8,,
Guatemala,2013,72.2,Developing,172,13,11,6,6.2,4100,26.3,1.81,85,85,85,,84,19.5,15595821,2.4,1.2,1.2,3452.9,,
Guatemala,2012,72,Developing,173,13,11,6,6.3,4300,26.2,1.9,96,96,93,,94,18.9,15270778,2.5,1.2,1.2,3299.7,,
Guatemala,2011,71.6,Developing,180,14,11,6,6.2,3800,26.1,2.02,88,88,89,,88,18.4,14948803,2.5,1.3,1.3,3187.9,,
Guatemala,2010,71,Developing,186,14,12,7,6.4,4200,26,1.99,94,94,93,,94,17.8,14630417,2.6,1.3,1.3,2825.5,,
Guatemala,2009,70.8,Developing,191,15,12,7,6.6,3600,25.9,2,92,92,92,,92,17.3,14316263,2.7,1.3,1.3,2635.7,,
Guatemala,2008,71,Developing,186,15,13,7,6.5,4100,25.8,2.06,95,95,96,,96,16.8,14006428,2.8,1.3,1.3,2794.2,,
Guatemala,2007,70.6,Developing,191,16,13,7,6.7,3900,25.7,2.24,85,85,86,,85,16.3,13700327,2.8,1.4,1.4,2489.9,,
Guatemala,2006,69.7,Developing,205,17,14,7,6.9,4500,25.6,2.22,89,89,95,,90,15.8,13397021,2.9,1.4,1.4,2256.6,,
Guatemala,2005,69.1,Developing,211,18,14,8,6.6,4800,25.5,2.2,87,87,93,,87,15.3,13096028,3,1.4,1.4,2077.8,,
Guatemala,2004,69.4,Developing,206,18,15,8,6.7,4100,25.4,2.25,87,87,95,,88,14.8,12796925,3.1,1.4,1.4,1872.7,,
Guatemala,2003,69.1,Developing,209,19,15,8,6.8,3300,25.3,2.29,84,84,94,,84,14.3,12500478,3.2,1.5,1.5,1753.3,,
Guatemala,2002,69,Developing,206,20,16,8,6.7,3600,25.2,2.26,82,82,92,,82,13.9,12208848,3.3,1.5,1.5,1701.8,,
Guatemala,2001,68.1,Developing,214,20,16,9,6.7,3000,25.1,2.37,77,77,91,,78,13.4,11924946,3.4,1.6,1.6,1568.4,,
Guatemala,2000,67.6,Developing,220,21,17,9,5.2,3600,25,2.48,81,81,86,,80,12.9,11650743,3.5,1.6,1.6,1655.6,,
Guinea,2015,58.6,Developing,277,40,26,11,4.5,21000,22.9,0.34,45,45,48,,45,7.4,11432088,11.3,7.4,7.5,769.3,1,1.5
Guinea,2014,57.8,Developing,290,40,26,11,4.3,21000,22.8,0.28,34,34,28,,42,7,11150977,11.4,7.6,7.6,787.2,,
Guinea,2013,58.4,Developing,275,41,27,11,4.7,20000,22.8,0.22,44,44,39,,49,6.7,10892810,11.6,7.8,7.8,769,,
Guinea,2012,58,Developing,279,42,27,12,4.6,20000,22.7,0.22,53,53,51,,56,6.4,10652029,11.8,8,8,717.1,,
Guinea,2011,57.6,Developing,282,43,28,12,5.1,20000,22.6,0.22,63,63,62,,63,6.2,10420471,12,8.2,8.2,651.1,,
Guinea,2010,57.2,Developing,286,44,28,13,4.4,20000,22.6,0.2,64,64,58,,62,5.9,10192176,12.1,8.4,8.4,672.4,,
Guinea,2009,56.5,Developing,294,45,29,13,4.3,20000,22.5,0.18,57,57,53,,60,5.6,9964469,12.3,8.6,8.6,674.1,,
Guinea,2008,56,Developing,300,46,30,14,4.3,20000,22.5,0.2,60,60,55,,59,5.4,9738792,12.5,8.8,8.8,715.1,,
Guinea,2007,55.4,Developing,304,48,30,14,4.6,20000,22.4,0.19,63,63,57,,46,5.2,9518162,12.7,9.1,9.1,660,,
Guinea,2006,54.6,Developing,316,49,31,15,4.3,20000,22.3,0.16,57,57,51,,53,4.9,9307425,12.8,9.3,9.3,453.4,,
Guinea,2005,53.7,Developing,329,51,32,15,4.5,20000,22.2,0.2,59,59,51,,59,4.7,9109581,13,9.5,9.5,322.4,,
Guinea,2004,52.8,Developing,339,52,33,16,4.6,20000,22.1,0.34,60,60,50,,65,4.5,8925743,13.2,9.7,9.7,410.8,,
Guinea,2003,52.1,Developing,345,54,34,16,5,20000,22,0.18,57,57,48,,61,4.3,8753093,13.3,9.9,9.9,393.7,,
Guinea,2002,51.7,Developing,345,56,35,16,6,20000,21.9,0.2,53,53,46,,56,4.1,8586074,13.5,10.1,10.1,343.5,,
Guinea,2001,51.3,Developing,341,58,36,17,5.2,20000,21.9,0.17,50,50,44,,52,3.9,8417081,13.7,10.3,10.3,336.6,,
Guinea,2000,51.4,Developing,329,60,37,18,5,20000,21.8,0.17,46,46,42,,47,3.7,8240730,13.8,10.5,10.5,363.5,,
Guinea-Bissau,2015,59.3,Developing,278,6,4,3,6.9,6600,23.4,2.81,87,87,81,,87,9.1,1737202,10.1,7.1,7.2,603.2,2.5,3.7
Guinea-Bissau,2014,58.8,Developing,282,6,4,3,6.3,6400,23.3,2.8,87,87,81,,87,8.7,1692439,10.3,7.3,7.4,622.5,,
Guinea-Bissau,2013,58.5,Developing,281,6,4,3,4.7,6500,23.2,2.69,87,87,81,,87,8.3,1648257,10.5,7.5,7.6,634.5,,
Guinea-Bissau,2012,57.9,Developing,289,6,4,3,4.8,6300,23.2,2.83,87,87,81,,87,7.9,1604979,10.7,7.7,7.8,616.4,,
Guinea-Bissau,2011,57.3,Developing,296,7,4,3,5.4,6000,23.1,2.96,86,86,83,,85,7.6,1562989,10.9,7.9,8,702.7,,
Guinea-Bissau,2010,56.8,Developing,298,7,4,3,6.2,5800,23,2.83,83,83,76,,82,7.2,1522599,11.1,8.1,8.2,557.6,,
Guinea-Bissau,2009,56.3,Developing,299,7,4,3,6.6,5600,23,2.73,80,80,69,,78,6.9,1483921,11.3,8.4,8.4,557.2,,
Guinea-Bissau,2008,55.6,Developing,304,7,5,3,6.8,5500,22.9,2.84,77,77,71,,77,6.6,1446936,11.5,8.6,8.7,597.6,,
Guinea-Bissau,2007,55.1,Developing,307,7,5,3,6.8,5300,22.8,3.03,74,74,73,,76,6.2,1411543,11.7,8.8,8.9,493.1,,
Guinea-Bissau,2006,54.5,Developing,307,8,5,3,6.4,5200,22.7,3.26,71,71,74,,74,5.9,1377581,11.9,9,9.1,429.6,,
Guinea-Bissau,2005,54.1,Developing,305,8,5,3,6.3,5000,22.6,3.46,68,68,76,,73,5.6,1344930,12.1,9.3,9.3,436.3,,
Guinea-Bissau,2004,53.7,Developing,303,8,5,3,6.9,4800,22.5,3.32,64,64,75,,69,5.3,1313492,12.3,9.5,9.6,404.3,,
Guinea-Bissau,2003,53.4,Developing,300,8,5,3,5.7,4500,22.4,2.86,60,60,74,,65,5.1,1283305,12.5,9.7,9.8,371.2,,
Guinea-Bissau,2002,53.1,Developing,296,8,5,3,5.2,4300,22.3,2.43,57,57,73,,61,4.8,1254453,12.7,10,10,331.5,,
Guinea-Bissau,2001,52.9,Developing,293,9,5,3,6.1,4000,22.2,2.56,53,53,72,,56,4.5,1227106,13,10.2,10.2,319.7,,
Guinea-Bissau,2000,52.7,Developing,291,9,5,3,6.3,3800,22.1,2.94,49,49,71,,52,4.3,1201301,13.2,10.4,10.4,308.1,,
Guyana,2015,66.1,Developing,264,1,0.1,0.1,4.5,710,26.3,4.75,95,95,99,95,92,19.6,767432,5.1,5.3,5.4,4166.1,0.9,1.5
Guyana,2014,66,Developing,264,1,0.1,0.1,5.1,680,26.2,5.2,98,98,99,91,97,19,763380,5.3,5.3,5.4,4031.6,,
Guyana,2013,65.9,Developing,263,1,0.1,0.1,5,850,26.1,5.11,98,98,99,95,98,18.4,759285,5.4,5.3,5.5,3934.9,,
Guyana,2012,65.3,Developing,272,1,0.1,0.1,4.8,940,26,5.13,97,97,99,90,97,17.9,755399,5.6,5.3,5.5,3788.1,,
Guyana,2011,65.7,Developing,263,1,0.1,0.1,4.9,890,25.9,5.11,93,93,98,84,93,17.4,752028,5.7,5.3,5.5,3425.4,,
Guyana,2010,65.8,Developing,258,1,0.1,0.1,4.6,890,25.8,5.08,95,95,95,82,95,16.8,749436,5.9,5.4,5.5,3033.2,,
Guyana,2009,66,Developing,252,1,0.1,0.1,4.6,950,25.7,5.08,98,98,97,84,97,16.3,747718,6,5.4,5.6,2756.8,,
Guyana,2008,66.1,Developing,249,1,1,0.1,4.2,820,25.6,5.02,93,93,95,84,93,15.8,746817,6.2,5.5,5.6,2566.9,,
Guyana,2007,65.6,Developing,257,1,1,0.1,4,740,25.4,5.09,94,94,96,90,94,15.3,746474,6.4,5.5,5.6,2331.2,,
Guyana,2006,65,Developing,267,1,1,0.1,4,890,25.3,4.99,93,93,90,74,92,14.8,746343,6.5,5.5,5.7,1954.1,,
Guyana,2005,64.8,Developing,267,1,1,0.1,5.4,800,25.2,5.22,93,93,92,72,93,14.3,746163,6.7,5.6,5.7,1105.5,,
Guyana,2004,64.6,Developing,270,1,1,0.1,5,750,25.1,8.06,91,91,88,63,91,13.8,745737,6.9,5.6,5.7,1056.4,,
Guyana,2003,64.4,Developing,277,1,1,0.1,5.2,790,25,8.11,90,90,89,71,91,13.3,745143,7,5.7,5.8,997.2,,
Guyana,2002,64.5,Developing,280,1,1,0.1,4.8,740,24.9,7.85,91,91,93,80,93,12.8,744789,7.2,5.7,5.8,974.9,,
Guyana,2001,65.1,Developing,273,1,1,1,4.5,530,24.8,6.78,85,85,92,88,90,12.4,745206,7.4,5.8,5.9,955.7,,
Guyana,2000,64.7,Developing,282,1,1,1,4.4,530,24.6,6.7,88,88,86,,79,11.9,746715,7.6,5.8,5.9,954.4,,
Haiti,2015,63.3,Developing,245,20,15,8,6.9,21000,25.2,5.81,60,60,53,,56,21.8,10695542,4.8,3.9,3.9,815.7,1.2,2.1
Haiti,2014,63.1,Developing,248,20,15,8,7.2,21000,25.1,5.81,48,48,53,,55,21,10549008,5,3.9,3.9,832,,
Haiti,2013,62.8,Developing,253,20,15,8,7.2,22000,25,5.81,68,68,65,,67,20.2,10400673,5.2,3.9,3.9,812.7,,
Haiti,2012,62.6,Developing,256,21,15,8,10.1,22000,24.8,5.81,67,67,65,,67,19.4,10250930,5.5,4,4,769.7,,
Haiti,2011,62.9,Developing,256,21,16,8,10.6,22000,24.7,5.71,68,68,65,,67,18.6,10100320,5.7,4,4,744.2,,
Haiti,2010,36.2,Developing,683,58,23,8,10.2,23000,24.6,5.77,66,66,64,,66,17.7,9949322,5.9,4.1,4.1,665.6,,
Haiti,2009,63.5,Developing,257,22,16,8,8.7,23000,24.5,5.9,65,65,63,,65,16.9,9798046,6.2,4.2,4.2,672,,
Haiti,2008,63.2,Developing,266,23,17,8,7.7,24000,24.3,6,63,63,62,,64,16.2,9646580,6.4,4.2,4.2,678.8,,
Haiti,2007,62.8,Developing,272,23,17,8,6.8,25000,24.2,6.15,63,63,60,,62,15.4,9495328,6.7,4.3,4.3,619.8,,
Haiti,2006,61.9,Developing,282,23,17,8,5.5,25000,24.1,6.26,60,60,59,,61,14.7,9344785,7,4.4,4.4,509,,
Haiti,2005,60.8,Developing,290,24,17,8,5.5,25000,23.9,5.34,60,60,58,,60,13.9,9195288,7.2,4.5,4.5,468.8,,
Haiti,2004,58.4,Developing,318,24,18,8,5.9,25000,23.8,6.13,55,55,57,,58,13.3,9047077,7.5,4.6,4.5,391,,
Haiti,2003,59,Developing,297,25,18,8,5.8,25000,23.7,6.67,53,53,57,,56,12.6,8900104,7.8,4.7,4.6,332.6,,
Haiti,2002,58.6,Developing,300,26,18,8,6,24000,23.5,6.13,48,48,56,,54,12,8754150,8,4.7,4.7,396.6,,
Haiti,2001,58.4,Developing,303,26,19,8,6.6,24000,23.4,6.24,45,45,55,,52,11.5,8608819,8.3,4.8,4.8,417.8,,
Haiti,2000,58.1,Developing,306,27,20,8,6.9,23000,23.3,4.81,41,41,55,,50,10.9,8463806,8.5,4.9,4.9,467.1,,
Honduras,2015,75,Developing,147,4,3,2,7.6,3600,26.7,2.84,97,97,97,,97,20.8,9112916,3,2.1,2.1,2286.2,0.1,0.4
Honduras,2014,74.8,Developing,148,4,3,2,7.7,3500,26.5,2.64,97,97,97,,97,20.1,8955589,3.1,2.1,2.1,2190.7,,
Honduras,2013,74.6,Developing,149,4,4,2,8.2,3700,26.4,2.92,97,97,97,,97,19.5,8798521,3.2,2.1,2.2,2088.1,,
Honduras,2012,74.4,Developing,151,4,4,2,8.4,3800,26.3,2.92,97,97,97,,97,19,8640691,3.3,2.2,2.2,2129.5,,
Honduras,2011,74.2,Developing,153,5,4,3,7.6,4000,26.2,2.94,97,97,97,,97,18.4,8480671,3.4,2.2,2.2,2073.9,,
Honduras,2010,73.9,Developing,156,5,4,3,8.2,3600,26.1,2.91,97,97,97,,97,17.8,8317470,3.5,2.2,2.3,1891.2,,
Honduras,2009,73.8,Developing,156,5,4,3,8.5,3700,25.9,2.97,97,97,97,,97,17.2,8150775,3.6,2.3,2.3,1777.3,,
Honduras,2008,73.5,Developing,158,5,5,3,8.1,3500,25.8,3.05,93,93,93,,93,16.7,7980955,3.8,2.3,2.4,1727.8,,
Honduras,2007,73.3,Developing,160,6,5,3,7.8,3500,25.7,3.12,94,94,94,,94,16.1,7808518,3.9,2.4,2.4,1572.1,,
Honduras,2006,73,Developing,162,6,5,3,7.5,4000,25.6,3.23,95,95,95,,94,15.6,7634298,4,2.4,2.5,1420.1,,
Honduras,2005,72.6,Developing,164,6,5,3,7.2,4200,25.4,3.23,98,98,95,,98,15,7458985,4.1,2.5,2.5,1296.7,,
Honduras,2004,72.3,Developing,166,7,5,3,6.7,4500,25.3,3.02,94,94,91,,94,14.5,7282953,4.3,2.5,2.6,1204.5,,
Honduras,2003,71.9,Developing,170,7,6,3,6.8,5100,25.2,3.04,92,92,94,,92,14,7106319,4.4,2.6,2.7,1145.5,,
Honduras,2002,71.6,Developing,172,7,6,4,6.2,5600,25,3.09,95,95,97,,95,13.5,6929265,4.6,2.7,2.7,1122.1,,
Honduras,2001,71.4,Developing,174,8,6,4,5.9,6300,24.9,2.74,96,96,99,,99,13.1,6751912,4.7,2.7,2.8,1120.6,,
Honduras,2000,71.1,Developing,176,8,6,4,6.3,8000,24.8,2.61,94,94,98,,88,12.6,6574509,4.9,2.8,2.8,1080.5,,
